Times Bins DMs SNRs
337895.0 9.0 50.0 8.214753166530508
337896.0 9.0 50.0 8.019712554368741
337897.0 9.0 50.0 8.04687230691366
338130.0 9.0 50.0 8.138671429863278
338712.0 9.0 50.0 8.243492214607407
338713.0 9.0 50.0 9.475471732829687
338714.0 9.0 50.0 9.86062097228699
338715.0 9.0 50.0 9.240930784752555
338716.0 9.0 50.0 9.016263467797822
338717.0 9.0 50.0 8.394104387347953
338782.0 9.0 50.0 8.552239708084493
338783.0 9.0 50.0 8.43126589551146
338784.0 9.0 50.0 8.59668366411223
338785.0 9.0 50.0 9.06083747859202
338786.0 9.0 50.0 9.470675648381667
338787.0 9.0 50.0 9.416361945268012
338788.0 9.0 50.0 9.19910130805832
339437.0 9.0 50.0 8.617705374487782
339438.0 9.0 50.0 8.694243005585031
339439.0 9.0 50.0 8.51154687788556
462460.0 9.0 50.0 8.473050645134764
462461.0 9.0 50.0 10.371632841948712
462462.0 9.0 50.0 9.880326671845749
462463.0 9.0 50.0 8.905117485311143
462464.0 9.0 50.0 8.89524543873719
462465.0 9.0 50.0 9.181640545101216
462466.0 9.0 50.0 8.011388816262619
336355.0 10.0 50.0 8.107659436975895
336885.0 10.0 50.0 8.612301110640018
336886.0 10.0 50.0 8.581854564131936
336887.0 10.0 50.0 9.340728574410237
336888.0 10.0 50.0 9.254069287980931
336889.0 10.0 50.0 9.401629751349363
336890.0 10.0 50.0 8.591231438113754
336891.0 10.0 50.0 8.148558132052896
337829.0 10.0 50.0 8.164512988384493
337830.0 10.0 50.0 9.17165994616171
337831.0 10.0 50.0 9.79234431680843
337832.0 10.0 50.0 9.073291718702796
337833.0 10.0 50.0 9.86027211172332
337834.0 10.0 50.0 9.309857733489334
337835.0 10.0 50.0 8.234791115752147
337895.0 10.0 50.0 8.51831906403884
337896.0 10.0 50.0 8.213835423915114
338128.0 10.0 50.0 8.125304310015045
338130.0 10.0 50.0 8.188547717951437
338131.0 10.0 50.0 8.226024915684484
338712.0 10.0 50.0 9.082113227296915
338713.0 10.0 50.0 10.018994272056666
338714.0 10.0 50.0 9.655955705527385
338715.0 10.0 50.0 9.173465066621636
338716.0 10.0 50.0 9.168782717289234
338717.0 10.0 50.0 8.508285068574459
338719.0 10.0 50.0 8.021112080417291
338781.0 10.0 50.0 8.152402000289985
338782.0 10.0 50.0 9.049465688517705
338783.0 10.0 50.0 8.571659445525437
338784.0 10.0 50.0 8.810565636886437
338785.0 10.0 50.0 9.822397002548925
338786.0 10.0 50.0 9.810688061667783
338787.0 10.0 50.0 9.562417173518055
338788.0 10.0 50.0 8.487350568643459
339384.0 10.0 50.0 8.249668619549178
339436.0 10.0 50.0 8.273197456447079
339437.0 10.0 50.0 8.76974538138425
339438.0 10.0 50.0 9.046126741537734
339439.0 10.0 50.0 8.570662704897302
462459.0 10.0 50.0 8.044986100775787
462460.0 10.0 50.0 9.745425200038891
462461.0 10.0 50.0 9.881276370756767
462462.0 10.0 50.0 9.173936442264882
462463.0 10.0 50.0 8.557942216202344
462464.0 10.0 50.0 8.74063733691756
462465.0 10.0 50.0 8.513447895523855
337829.0 5.0 60.0 8.253332776801422
337830.0 5.0 60.0 8.747703970966423
336885.0 6.0 60.0 8.086816084017734
337829.0 6.0 60.0 9.04592025676904
337830.0 6.0 60.0 8.664290087277054
337831.0 6.0 60.0 8.219054536360767
338713.0 6.0 60.0 8.03314140223254
339383.0 6.0 60.0 8.201157428092746
336351.0 7.0 60.0 8.012881244593313
336885.0 7.0 60.0 8.185147511676144
336888.0 7.0 60.0 8.30012447010571
337827.0 7.0 60.0 8.607919812920917
337828.0 7.0 60.0 8.725696383001136
337829.0 7.0 60.0 9.003309477549815
337830.0 7.0 60.0 8.961249523203977
338712.0 7.0 60.0 8.304298720753449
338713.0 7.0 60.0 8.66042801524947
338783.0 7.0 60.0 8.015634752406324
339382.0 7.0 60.0 8.336689480975128
339383.0 7.0 60.0 8.157226220542587
336350.0 8.0 60.0 8.691285720723455
336883.0 8.0 60.0 8.105018844427947
336884.0 8.0 60.0 8.110267360552623
336885.0 8.0 60.0 8.89455926784608
336886.0 8.0 60.0 8.2886390629949
336887.0 8.0 60.0 8.236180661301674
336888.0 8.0 60.0 8.118146216597156
336889.0 8.0 60.0 8.514227949234755
337826.0 8.0 60.0 8.684388754694387
337827.0 8.0 60.0 9.36113596565992
337828.0 8.0 60.0 8.749969691601999
337829.0 8.0 60.0 9.30081089998706
337830.0 8.0 60.0 8.708005918006753
338711.0 8.0 60.0 8.369172153500081
338712.0 8.0 60.0 8.912144250065749
338713.0 8.0 60.0 8.230155862913309
338782.0 8.0 60.0 8.253933037126748
338783.0 8.0 60.0 8.442794502422778
339380.0 8.0 60.0 8.147862929308156
339381.0 8.0 60.0 8.680342869099432
339382.0 8.0 60.0 8.326234707188846
339383.0 8.0 60.0 8.21606942535159
339384.0 8.0 60.0 8.276401855398099
336349.0 9.0 60.0 8.409201086335306
336350.0 9.0 60.0 8.42651485019099
336881.0 9.0 60.0 8.002521964359934
336882.0 9.0 60.0 8.73454067009877
336883.0 9.0 60.0 8.25724895228593
336884.0 9.0 60.0 8.813682709031657
336885.0 9.0 60.0 9.154963077551306
336886.0 9.0 60.0 8.927447132343481
336887.0 9.0 60.0 8.098985516544417
336888.0 9.0 60.0 9.132713571408589
336889.0 9.0 60.0 8.05942223798677
337825.0 9.0 60.0 8.868051411857655
337826.0 9.0 60.0 9.422012156251217
337827.0 9.0 60.0 9.379973284955659
337828.0 9.0 60.0 9.078266531314966
337829.0 9.0 60.0 9.075796099268405
337830.0 9.0 60.0 8.704844577030125
337831.0 9.0 60.0 8.081644254799887
338710.0 9.0 60.0 8.24220559960087
338711.0 9.0 60.0 8.969278279753812
338712.0 9.0 60.0 8.52413594812095
338713.0 9.0 60.0 8.378229938082223
338780.0 9.0 60.0 8.450122612116225
338781.0 9.0 60.0 8.207768532576146
338782.0 9.0 60.0 8.67270030405489
338783.0 9.0 60.0 8.712271353967564
339380.0 9.0 60.0 8.87457958478369
339381.0 9.0 60.0 8.681686063881921
339382.0 9.0 60.0 8.40223658220912
339383.0 9.0 60.0 8.862222308418904
339384.0 9.0 60.0 8.538258332659105
339433.0 9.0 60.0 8.041308230746997
339434.0 9.0 60.0 8.033891769524143
336346.0 10.0 60.0 8.186301514800835
336348.0 10.0 60.0 8.383381002778195
336349.0 10.0 60.0 8.198040246341
336350.0 10.0 60.0 8.399809263263272
336352.0 10.0 60.0 8.083088506757472
336880.0 10.0 60.0 8.31209581957977
336881.0 10.0 60.0 8.910359098169923
336882.0 10.0 60.0 8.870477780721338
336883.0 10.0 60.0 8.94086409569632
336884.0 10.0 60.0 9.091018485195153
336885.0 10.0 60.0 9.740896400298567
336886.0 10.0 60.0 8.78602834592603
336887.0 10.0 60.0 9.086334405135698
336888.0 10.0 60.0 8.69453511202251
337824.0 10.0 60.0 8.720549551651237
337825.0 10.0 60.0 9.583924387934513
337826.0 10.0 60.0 9.464275011928395
337827.0 10.0 60.0 9.684813012512949
337828.0 10.0 60.0 8.903557842100593
337829.0 10.0 60.0 9.079519565788582
337830.0 10.0 60.0 8.797987920997699
337831.0 10.0 60.0 8.15984606078086
337891.0 10.0 60.0 8.387583866355978
337892.0 10.0 60.0 8.023938028267228
338130.0 10.0 60.0 8.275624706429925
338709.0 10.0 60.0 8.389828271250762
338710.0 10.0 60.0 8.842632150759654
338711.0 10.0 60.0 8.62444575649165
338712.0 10.0 60.0 8.67371702382268
338713.0 10.0 60.0 8.732372770524368
338779.0 10.0 60.0 8.216407992309238
338780.0 10.0 60.0 8.725518749123372
338781.0 10.0 60.0 8.631676707475368
338782.0 10.0 60.0 8.941367278055912
338783.0 10.0 60.0 8.631682211305236
338785.0 10.0 60.0 8.068618953977124
339379.0 10.0 60.0 8.264984548828803
339380.0 10.0 60.0 8.891401307702278
339381.0 10.0 60.0 8.76002135877658
339382.0 10.0 60.0 9.02982790224099
339383.0 10.0 60.0 9.104906499131786
339384.0 10.0 60.0 8.459726305638455
339433.0 10.0 60.0 8.523206903776819
339434.0 10.0 60.0 8.030524500626854
336884.0 3.0 70.0 8.254262159400279
336883.0 4.0 70.0 8.099227158348759
336884.0 4.0 70.0 8.180773315013479
336881.0 5.0 70.0 8.167547692164913
336882.0 5.0 70.0 8.641631648605035
336883.0 5.0 70.0 8.167551117149218
336884.0 5.0 70.0 8.572014604221652
336880.0 6.0 70.0 8.195945590602166
336881.0 6.0 70.0 9.524539211010703
336882.0 6.0 70.0 8.731623007102392
336883.0 6.0 70.0 8.601489473005156
336884.0 6.0 70.0 8.295824455595694
339432.0 6.0 70.0 8.161432766193599
336879.0 7.0 70.0 8.037744212966464
336880.0 7.0 70.0 9.503143324315955
336881.0 7.0 70.0 9.598410170622198
336882.0 7.0 70.0 9.144503348330716
336883.0 7.0 70.0 8.399198252912452
336884.0 7.0 70.0 8.29833164618585
337823.0 7.0 70.0 8.090097648759404
339431.0 7.0 70.0 8.474455262035745
339432.0 7.0 70.0 8.317550562275322
336879.0 8.0 70.0 9.310100766614402
336880.0 8.0 70.0 9.619374267221973
336881.0 8.0 70.0 9.970582864044491
336882.0 8.0 70.0 8.96152177790544
336883.0 8.0 70.0 8.434714298077894
336884.0 8.0 70.0 8.757092516308978
337821.0 8.0 70.0 8.145828174518801
337822.0 8.0 70.0 8.405303762782024
337823.0 8.0 70.0 8.001680642403219
337826.0 8.0 70.0 8.24543493078459
338779.0 8.0 70.0 8.449332627959544
338780.0 8.0 70.0 8.040467635177736
339377.0 8.0 70.0 8.12827201192413
339378.0 8.0 70.0 8.002468927626913
339431.0 8.0 70.0 8.63947505101878
339432.0 8.0 70.0 8.28302893844843
336346.0 9.0 70.0 8.513319336779372
336347.0 9.0 70.0 8.078416959259606
336878.0 9.0 70.0 8.722107458709822
336879.0 9.0 70.0 9.465895577788322
336880.0 9.0 70.0 10.004586609876585
336881.0 9.0 70.0 9.784665524981309
336882.0 9.0 70.0 8.993932065421653
336883.0 9.0 70.0 8.890150294887743
336884.0 9.0 70.0 8.862971050842324
337820.0 9.0 70.0 8.323968932793921
337821.0 9.0 70.0 8.610612957545579
337822.0 9.0 70.0 8.333857755355977
337823.0 9.0 70.0 8.244902295501737
337824.0 9.0 70.0 8.440117498383476
337825.0 9.0 70.0 8.230080625750613
337826.0 9.0 70.0 8.02745690085708
337887.0 9.0 70.0 8.749144395070463
338777.0 9.0 70.0 8.042019024174477
338778.0 9.0 70.0 8.427505034076717
338779.0 9.0 70.0 8.521407233552264
338780.0 9.0 70.0 8.257007293093
339375.0 9.0 70.0 8.036001092488041
339376.0 9.0 70.0 8.14472959708468
339377.0 9.0 70.0 8.374539514508557
339378.0 9.0 70.0 8.45361542824511
339380.0 9.0 70.0 8.401728070278306
339381.0 9.0 70.0 8.473390836340354
339382.0 9.0 70.0 8.053314803451347
339429.0 9.0 70.0 8.053424711869681
339431.0 9.0 70.0 8.61929966581624
336343.0 10.0 70.0 8.000178166833098
336344.0 10.0 70.0 8.115048493544755
336345.0 10.0 70.0 8.480752836642598
336346.0 10.0 70.0 8.738621995150245
336877.0 10.0 70.0 8.64848007312053
336878.0 10.0 70.0 8.92744742900873
336879.0 10.0 70.0 9.867491351419499
336880.0 10.0 70.0 9.855772557530942
336881.0 10.0 70.0 9.799513143930373
336882.0 10.0 70.0 9.422092419668694
336883.0 10.0 70.0 9.009508048269549
336884.0 10.0 70.0 8.882921340411135
337819.0 10.0 70.0 8.163166401667501
337820.0 10.0 70.0 8.779704786330955
337821.0 10.0 70.0 8.557004125589636
337822.0 10.0 70.0 8.571072022372682
337823.0 10.0 70.0 8.866449096409188
337824.0 10.0 70.0 8.796124240055486
337825.0 10.0 70.0 8.048313115207929
337886.0 10.0 70.0 8.728292375486282
337887.0 10.0 70.0 8.41416623327058
338708.0 10.0 70.0 8.289585312568361
338776.0 10.0 70.0 8.463226153095478
338777.0 10.0 70.0 8.524178929064927
338778.0 10.0 70.0 8.521837140173277
338779.0 10.0 70.0 8.725788747938717
338780.0 10.0 70.0 8.540595993877584
338781.0 10.0 70.0 8.228814110077163
339374.0 10.0 70.0 8.056798527829747
339375.0 10.0 70.0 8.610042374178114
339376.0 10.0 70.0 8.401407198861715
339377.0 10.0 70.0 8.806963727195154
339378.0 10.0 70.0 8.441264261289277
339379.0 10.0 70.0 8.48346310239323
339380.0 10.0 70.0 8.907773575927008
339381.0 10.0 70.0 8.656942024110565
339429.0 10.0 70.0 8.277292953457955
339431.0 10.0 70.0 8.279642127398066
336879.0 6.0 80.0 8.091949093994787
336880.0 6.0 80.0 8.364451218220301
336878.0 7.0 80.0 8.65200266381497
336879.0 7.0 80.0 8.609957680828883
336880.0 7.0 80.0 8.660417450161304
336877.0 8.0 80.0 8.745929643335323
336878.0 8.0 80.0 9.139251876903925
336879.0 8.0 80.0 8.911129426612128
336880.0 8.0 80.0 8.659407811129224
338774.0 8.0 80.0 8.051193189906986
336875.0 9.0 80.0 8.379058006363119
336876.0 9.0 80.0 8.697970581176948
336877.0 9.0 80.0 9.231961717243735
336878.0 9.0 80.0 9.424793756204213
336879.0 9.0 80.0 8.927891098819902
336880.0 9.0 80.0 8.655955672170494
337819.0 9.0 80.0 8.035780707639676
337820.0 9.0 80.0 8.048144548061854
338704.0 9.0 80.0 8.24116469168665
338773.0 9.0 80.0 8.342732113318908
338774.0 9.0 80.0 8.278458785011685
339373.0 9.0 80.0 8.23083013078676
339374.0 9.0 80.0 8.277804346576326
339375.0 9.0 80.0 8.05284015163318
339376.0 9.0 80.0 8.270393916027674
339377.0 9.0 80.0 8.270396951840137
336337.0 10.0 80.0 8.052756011977893
336874.0 10.0 80.0 8.673602179381863
336875.0 10.0 80.0 9.2364782594531
336876.0 10.0 80.0 9.18723002311685
336877.0 10.0 80.0 9.524956929372685
336878.0 10.0 80.0 9.440529134664615
336879.0 10.0 80.0 8.936291942887003
336880.0 10.0 80.0 8.624369670469166
337122.0 10.0 80.0 8.092747547189791
337123.0 10.0 80.0 8.015355669512774
337124.0 10.0 80.0 8.005977604794172
337819.0 10.0 80.0 8.32478875685623
337883.0 10.0 80.0 8.25463231132226
338703.0 10.0 80.0 8.018015951571916
338704.0 10.0 80.0 8.58792798325038
338770.0 10.0 80.0 8.13783991674431
338771.0 10.0 80.0 8.097972937350322
338772.0 10.0 80.0 8.468534139492071
338773.0 10.0 80.0 8.567040089909288
338774.0 10.0 80.0 8.524827806686423
338776.0 10.0 80.0 8.093298263940126
339372.0 10.0 80.0 8.489212605536041
339373.0 10.0 80.0 8.67684011703617
339374.0 10.0 80.0 8.507981436614616
339375.0 10.0 80.0 8.447006735355691
339376.0 10.0 80.0 8.744863529956469
339377.0 10.0 80.0 8.397761753628645
338699.0 6.0 90.0 8.054021067958717
339371.0 6.0 90.0 8.258191782469202
339372.0 6.0 90.0 8.264241646847573
338698.0 7.0 90.0 8.330741138718304
338699.0 7.0 90.0 8.526705365405554
339370.0 7.0 90.0 8.1056911430743
339371.0 7.0 90.0 8.847548671963908
339372.0 7.0 90.0 8.122492947537939
338697.0 8.0 90.0 8.235935668532724
338698.0 8.0 90.0 8.793710461108073
338699.0 8.0 90.0 8.340687014820771
338700.0 8.0 90.0 8.01597733462708
338701.0 8.0 90.0 8.186192180742804
338767.0 8.0 90.0 8.092099573679794
339370.0 8.0 90.0 8.706499872979727
339371.0 8.0 90.0 8.71697718568423
339372.0 8.0 90.0 8.033512702284034
336875.0 9.0 90.0 8.399808091432492
337795.0 9.0 90.0 8.301201661013911
338696.0 9.0 90.0 8.23465240358872
338697.0 9.0 90.0 8.708681249333779
338698.0 9.0 90.0 8.634617562505525
338699.0 9.0 90.0 8.69881145148554
338700.0 9.0 90.0 8.614872223567842
338701.0 9.0 90.0 8.101346956610344
338764.0 9.0 90.0 8.12127899384497
338765.0 9.0 90.0 8.370639280236526
338766.0 9.0 90.0 8.454584252756733
338767.0 9.0 90.0 8.427429387608447
339368.0 9.0 90.0 8.204490940246071
339369.0 9.0 90.0 8.582233272879556
339370.0 9.0 90.0 8.624207207187272
339371.0 9.0 90.0 8.62914786228494
336871.0 10.0 90.0 8.015660590782367
336872.0 10.0 90.0 8.221776321249619
336874.0 10.0 90.0 8.252230774463492
336875.0 10.0 90.0 8.238180623203403
337794.0 10.0 90.0 8.210488623968082
337795.0 10.0 90.0 8.704693771599281
338695.0 10.0 90.0 8.192127966636228
338696.0 10.0 90.0 8.707412844563036
338697.0 10.0 90.0 8.587964169695798
338698.0 10.0 90.0 8.983797345841893
338699.0 10.0 90.0 9.25549443972349
338700.0 10.0 90.0 8.536445065579434
338701.0 10.0 90.0 8.330335352216922
338763.0 10.0 90.0 8.529609237543353
338764.0 10.0 90.0 8.536638836546702
338765.0 10.0 90.0 9.150295705603074
338766.0 10.0 90.0 8.777890487097363
338767.0 10.0 90.0 8.677179335499147
339365.0 10.0 90.0 8.020838464496412
339366.0 10.0 90.0 8.166057299341825
339367.0 10.0 90.0 8.353435558379608
339368.0 10.0 90.0 8.789085982007018
339369.0 10.0 90.0 8.536132477509282
339370.0 10.0 90.0 8.57126837154155
339371.0 10.0 90.0 8.33236800847496
339365.0 4.0 100.0 8.282640349065945
338696.0 5.0 100.0 8.049489883627444
339364.0 5.0 100.0 8.653245002340928
339365.0 5.0 100.0 8.398178698967342
338695.0 6.0 100.0 9.225401510401296
339363.0 6.0 100.0 8.10446864203509
339364.0 6.0 100.0 8.80300147190825
339365.0 6.0 100.0 8.458273113664163
337792.0 7.0 100.0 8.275946385376832
338694.0 7.0 100.0 9.164810909999689
338695.0 7.0 100.0 8.817658387328365
338696.0 7.0 100.0 8.196142173727175
338699.0 7.0 100.0 8.352926031499496
338765.0 7.0 100.0 8.285836267073119
339362.0 7.0 100.0 8.185967674515357
339363.0 7.0 100.0 8.339948836855745
339364.0 7.0 100.0 8.883078499613408
339365.0 7.0 100.0 8.180373035165013
336332.0 8.0 100.0 8.031652392052036
336333.0 8.0 100.0 8.070936219801487
337790.0 8.0 100.0 8.026171262549381
337791.0 8.0 100.0 8.324717647408734
337792.0 8.0 100.0 8.382333181156175
337793.0 8.0 100.0 8.219968372584697
338693.0 8.0 100.0 8.768774533951786
338694.0 8.0 100.0 8.83162770157693
338695.0 8.0 100.0 9.292540536276169
338696.0 8.0 100.0 8.572368437778353
338697.0 8.0 100.0 8.370721431914292
338698.0 8.0 100.0 8.234544766035713
338699.0 8.0 100.0 8.150744372146994
338761.0 8.0 100.0 8.17179665496178
338763.0 8.0 100.0 8.271314855235344
338764.0 8.0 100.0 8.695564300057821
338765.0 8.0 100.0 8.177040849203431
339361.0 8.0 100.0 8.455614904220422
339362.0 8.0 100.0 8.439903668818523
339363.0 8.0 100.0 8.487043959802982
339364.0 8.0 100.0 8.63631798116064
336331.0 9.0 100.0 8.255282803069521
336332.0 9.0 100.0 8.141708632910241
336333.0 9.0 100.0 8.275038576705938
336866.0 9.0 100.0 8.036460670785596
336868.0 9.0 100.0 8.125349604731372
337790.0 9.0 100.0 8.919506954515914
337791.0 9.0 100.0 8.452859912871764
337792.0 9.0 100.0 8.909634257397702
338692.0 9.0 100.0 8.669231761666339
338693.0 9.0 100.0 8.51121486954072
338694.0 9.0 100.0 9.311185939537786
338695.0 9.0 100.0 9.614879740508995
338696.0 9.0 100.0 9.039594895836307
338697.0 9.0 100.0 8.884047044881582
338698.0 9.0 100.0 8.081610415393252
338759.0 9.0 100.0 8.252080460097943
338760.0 9.0 100.0 8.802678375526805
338761.0 9.0 100.0 8.261960107317247
338762.0 9.0 100.0 8.3854139056333
338763.0 9.0 100.0 9.160694564777605
338764.0 9.0 100.0 8.600223967475843
338765.0 9.0 100.0 8.481711734147282
339360.0 9.0 100.0 8.085233616151543
339361.0 9.0 100.0 8.70990277048501
339362.0 9.0 100.0 8.603735747542856
339363.0 9.0 100.0 8.309921598008744
339364.0 9.0 100.0 8.445720606750477
339365.0 9.0 100.0 8.011171112282215
336330.0 10.0 100.0 8.182092424678457
336331.0 10.0 100.0 8.371823625480452
336332.0 10.0 100.0 8.355429074263723
336333.0 10.0 100.0 8.645880813004565
336865.0 10.0 100.0 8.105767696538814
336866.0 10.0 100.0 8.304868254135059
336867.0 10.0 100.0 8.321266440624736
337789.0 10.0 100.0 8.849973936758643
337790.0 10.0 100.0 9.03502047345759
337791.0 10.0 100.0 8.974121510587148
337792.0 10.0 100.0 8.57358352449867
338691.0 10.0 100.0 8.743878147419073
338692.0 10.0 100.0 8.455772397160258
338693.0 10.0 100.0 9.008566021656247
338694.0 10.0 100.0 9.643341479353074
338695.0 10.0 100.0 10.029829099389291
338696.0 10.0 100.0 9.516858892406864
338697.0 10.0 100.0 8.729835128760449
338758.0 10.0 100.0 8.263821799395254
338759.0 10.0 100.0 9.301479409319374
338760.0 10.0 100.0 8.879860388424238
338761.0 10.0 100.0 8.67373647192925
338762.0 10.0 100.0 9.24761113981745
338763.0 10.0 100.0 9.071937618524826
338764.0 10.0 100.0 8.891579421058053
338765.0 10.0 100.0 8.472302738295529
338766.0 10.0 100.0 8.195908679105456
339360.0 10.0 100.0 8.37033349152366
339361.0 10.0 100.0 8.87628035972585
339362.0 10.0 100.0 8.454661343814807
339363.0 10.0 100.0 8.171240275293785
339364.0 10.0 100.0 8.480430743858673
