Times Bins DMs SNRs
462468.0 4.0 41.0 8.023150081219368
462469.0 4.0 41.0 10.73494344257455
462470.0 4.0 41.0 11.970605583360186
462471.0 4.0 41.0 10.043129394338635
338719.0 5.0 41.0 8.718588876056339
338720.0 5.0 41.0 8.993238038334619
338790.0 5.0 41.0 8.993376312701015
338791.0 5.0 41.0 9.91989892098333
338792.0 5.0 41.0 8.95367223737307
338793.0 5.0 41.0 8.43746986094463
462468.0 5.0 41.0 10.36159185190013
462469.0 5.0 41.0 11.493274453379676
462470.0 5.0 41.0 11.973083609934013
462471.0 5.0 41.0 9.074401460493515
336896.0 6.0 41.0 8.253964087648287
336897.0 6.0 41.0 8.072724703050678
337837.0 6.0 41.0 8.183482258278406
337838.0 6.0 41.0 8.376808692963953
338136.0 6.0 41.0 8.217353102487456
338718.0 6.0 41.0 8.411933641076534
338719.0 6.0 41.0 9.454074532790328
338720.0 6.0 41.0 8.83785553494899
338721.0 6.0 41.0 8.411940131009324
338789.0 6.0 41.0 8.454376963305819
338790.0 6.0 41.0 10.191277008464523
338791.0 6.0 41.0 10.000975579055579
338792.0 6.0 41.0 9.23976336800727
338793.0 6.0 41.0 8.40001316584813
462467.0 6.0 41.0 9.539346177581008
462468.0 6.0 41.0 11.185627493787592
462469.0 6.0 41.0 11.64779755916898
462470.0 6.0 41.0 11.013456440751707
462471.0 6.0 41.0 8.826479651604446
336895.0 7.0 41.0 8.34012804639519
336896.0 7.0 41.0 8.664537961887518
337836.0 7.0 41.0 8.574423485860743
337837.0 7.0 41.0 8.73942622978466
337838.0 7.0 41.0 8.415020939620957
338134.0 7.0 41.0 8.19477596958816
338135.0 7.0 41.0 8.340202397431124
338136.0 7.0 41.0 8.152831362100178
338718.0 7.0 41.0 9.172156986238907
338719.0 7.0 41.0 9.334363128462106
338720.0 7.0 41.0 9.306399291736387
338721.0 7.0 41.0 8.80860374228726
338722.0 7.0 41.0 8.218519820710283
338788.0 7.0 41.0 8.078843214376342
338789.0 7.0 41.0 9.661730965414968
338790.0 7.0 41.0 10.310548525664537
338791.0 7.0 41.0 10.246228664806896
338792.0 7.0 41.0 9.200296118418539
339377.0 7.0 41.0 8.024290946086985
462466.0 7.0 41.0 9.21112406298972
462467.0 7.0 41.0 10.430453752816256
462468.0 7.0 41.0 11.42605405564093
462469.0 7.0 41.0 10.8611418840217
462470.0 7.0 41.0 10.698942609055457
462471.0 7.0 41.0 8.050550520851766
336894.0 8.0 41.0 8.6902476041667
336895.0 8.0 41.0 8.758265963050823
336896.0 8.0 41.0 8.206293274708523
337834.0 8.0 41.0 8.32894812893732
337835.0 8.0 41.0 8.42051046945686
337836.0 8.0 41.0 9.108519893421283
337837.0 8.0 41.0 8.79198686110836
337838.0 8.0 41.0 8.74490141474803
338133.0 8.0 41.0 8.034083312874758
338134.0 8.0 41.0 8.986308336460988
338135.0 8.0 41.0 8.311383860544561
338136.0 8.0 41.0 8.047170753497399
338716.0 8.0 41.0 8.244816062839977
338717.0 8.0 41.0 8.77063375274596
338718.0 8.0 41.0 9.12379570799497
338719.0 8.0 41.0 9.783029192915711
338720.0 8.0 41.0 9.660079879853862
338721.0 8.0 41.0 9.008699378863433
338722.0 8.0 41.0 8.265759018594117
338787.0 8.0 41.0 8.339169318841991
338788.0 8.0 41.0 9.273082382964024
338789.0 8.0 41.0 9.856451985793276
338790.0 8.0 41.0 10.568005391658458
338791.0 8.0 41.0 10.18868847390833
338792.0 8.0 41.0 8.791749119981164
339376.0 8.0 41.0 8.201996892262105
339443.0 8.0 41.0 8.176005174349092
462465.0 8.0 41.0 8.16800769885478
462466.0 8.0 41.0 10.111697555322266
462467.0 8.0 41.0 10.757853405759318
462468.0 8.0 41.0 10.760474245150503
462469.0 8.0 41.0 10.62967928958379
462470.0 8.0 41.0 9.894589262670285
336892.0 9.0 41.0 8.389923543130308
336893.0 9.0 41.0 8.979392090304623
336894.0 9.0 41.0 9.095314782274437
336895.0 9.0 41.0 8.352935611669757
336896.0 9.0 41.0 8.071770372996646
337833.0 9.0 41.0 8.39979023863376
337834.0 9.0 41.0 8.885670648894486
337835.0 9.0 41.0 8.964597589841672
337836.0 9.0 41.0 9.169310148603
337837.0 9.0 41.0 9.112585933145844
337838.0 9.0 41.0 8.412135320762845
337902.0 9.0 41.0 8.054678021912931
338132.0 9.0 41.0 8.075015243941326
338133.0 9.0 41.0 8.819866049788764
338134.0 9.0 41.0 8.953053459324526
338135.0 9.0 41.0 8.232871775611056
338136.0 9.0 41.0 8.319197876597089
338715.0 9.0 41.0 8.086421991873063
338716.0 9.0 41.0 8.99405419717393
338717.0 9.0 41.0 8.78194776566172
338718.0 9.0 41.0 9.593390969160295
338719.0 9.0 41.0 10.123666321139362
338720.0 9.0 41.0 9.832635580483364
338721.0 9.0 41.0 9.038462368671327
338722.0 9.0 41.0 8.72523416609188
338786.0 9.0 41.0 8.67607608741018
338787.0 9.0 41.0 9.480120138307969
338788.0 9.0 41.0 9.514652174485878
338789.0 9.0 41.0 10.163313991678296
338790.0 9.0 41.0 10.53327434201384
338791.0 9.0 41.0 9.78102967087368
338792.0 9.0 41.0 8.515776989926968
339375.0 9.0 41.0 8.048712848489236
339441.0 9.0 41.0 8.127812940439599
339442.0 9.0 41.0 8.246202068294137
339443.0 9.0 41.0 8.199343423772696
462465.0 9.0 41.0 9.11082353574872
462466.0 9.0 41.0 10.477205776027965
462467.0 9.0 41.0 10.21084136966748
462468.0 9.0 41.0 10.588203360273042
462469.0 9.0 41.0 9.91488548461912
462470.0 9.0 41.0 9.406815381381385
336889.0 10.0 41.0 8.286352416771077
336891.0 10.0 41.0 8.293377378773418
336892.0 10.0 41.0 9.329919478551817
336893.0 10.0 41.0 9.374378773486022
336894.0 10.0 41.0 8.719232505576436
336895.0 10.0 41.0 8.241912400824289
336896.0 10.0 41.0 8.195118796317935
337817.0 10.0 41.0 8.054935530039579
337833.0 10.0 41.0 8.948790364154044
337834.0 10.0 41.0 9.402717817828874
337835.0 10.0 41.0 9.056427537411775
337836.0 10.0 41.0 9.479937357960942
337837.0 10.0 41.0 8.803732748609761
337838.0 10.0 41.0 8.300674666544012
337839.0 10.0 41.0 8.321735802164186
338131.0 10.0 41.0 8.006671352555859
338132.0 10.0 41.0 8.841989136113925
338133.0 10.0 41.0 8.823273373051988
338134.0 10.0 41.0 8.870072512219332
338135.0 10.0 41.0 8.50506369467129
338136.0 10.0 41.0 8.240667048392579
338715.0 10.0 41.0 8.829574811901427
338716.0 10.0 41.0 9.019102857497712
338717.0 10.0 41.0 9.271805987387275
338718.0 10.0 41.0 9.955035617522633
338719.0 10.0 41.0 10.291972193150695
338720.0 10.0 41.0 9.845069760238854
338721.0 10.0 41.0 9.459002593684287
338722.0 10.0 41.0 8.382689136029944
338723.0 10.0 41.0 8.015340513005786
338785.0 10.0 41.0 8.455399487916889
338786.0 10.0 41.0 9.765700326342062
338787.0 10.0 41.0 9.725926215714534
338788.0 10.0 41.0 9.852279178564432
338789.0 10.0 41.0 10.182196301867805
338790.0 10.0 41.0 10.158800916855874
338791.0 10.0 41.0 9.494295417400235
338792.0 10.0 41.0 8.509234860733338
339374.0 10.0 41.0 8.019503024427804
339440.0 10.0 41.0 8.277068287972734
339441.0 10.0 41.0 8.417460172275904
339442.0 10.0 41.0 8.288772993959887
462464.0 10.0 41.0 8.324288085317116
462465.0 10.0 41.0 9.538659009158831
462466.0 10.0 41.0 10.004288193500688
462467.0 10.0 41.0 10.107245597783228
462468.0 10.0 41.0 9.943463757382585
462469.0 10.0 41.0 9.480185221194716
462470.0 10.0 41.0 9.07306231549211
462471.0 1.0 42.0 9.280140370368514
462470.0 2.0 42.0 9.778133565400688
462471.0 2.0 42.0 10.907399127557353
462469.0 3.0 42.0 10.046264112164303
462470.0 3.0 42.0 11.531775177519167
462471.0 3.0 42.0 11.194550281269626
338720.0 4.0 42.0 8.1226314606587
338790.0 4.0 42.0 8.629207386115104
338791.0 4.0 42.0 8.799262030884421
338792.0 4.0 42.0 8.14862601133905
462468.0 4.0 42.0 9.248024960410916
462469.0 4.0 42.0 11.772945637281985
462470.0 4.0 42.0 11.968879293780093
462471.0 4.0 42.0 10.201809604537022
337838.0 5.0 42.0 8.542472964194173
338719.0 5.0 42.0 8.735845518521314
338720.0 5.0 42.0 8.335758083526615
338789.0 5.0 42.0 8.352415967065857
338790.0 5.0 42.0 9.582444237751318
338791.0 5.0 42.0 9.417119917315349
338792.0 5.0 42.0 8.798801983182496
462467.0 5.0 42.0 8.559868697927193
462468.0 5.0 42.0 11.019924964183568
462469.0 5.0 42.0 12.302859139353664
462470.0 5.0 42.0 11.158805632327034
462471.0 5.0 42.0 9.09223228425515
336895.0 6.0 42.0 8.320632730417271
336896.0 6.0 42.0 8.142547413823028
337836.0 6.0 42.0 8.391910202378673
337837.0 6.0 42.0 8.576036315611207
337838.0 6.0 42.0 8.892973281751708
338136.0 6.0 42.0 8.027273848630395
338718.0 6.0 42.0 8.737759416931375
338719.0 6.0 42.0 8.952069826949687
338720.0 6.0 42.0 8.62306311150488
338722.0 6.0 42.0 8.010326107779274
338789.0 6.0 42.0 9.32649417292089
338790.0 6.0 42.0 10.159582421256705
338791.0 6.0 42.0 9.975460273574674
338792.0 6.0 42.0 8.743943445126083
462466.0 6.0 42.0 8.481598626060688
462467.0 6.0 42.0 10.322843672881467
462468.0 6.0 42.0 11.67812173526168
462469.0 6.0 42.0 11.644922699214918
462470.0 6.0 42.0 10.156841138294027
462471.0 6.0 42.0 8.768367717057522
336893.0 7.0 42.0 8.143827532273233
336894.0 7.0 42.0 8.356213306124353
336895.0 7.0 42.0 8.669201863053623
336896.0 7.0 42.0 8.509916243949972
337835.0 7.0 42.0 8.288352390625755
337836.0 7.0 42.0 9.163039833530279
337837.0 7.0 42.0 8.953452836766163
337838.0 7.0 42.0 8.847263144831954
337885.0 7.0 42.0 8.048130268193878
338134.0 7.0 42.0 8.381210511526335
338135.0 7.0 42.0 8.157650910396216
338717.0 7.0 42.0 8.293035359603184
338718.0 7.0 42.0 8.994462466900028
338719.0 7.0 42.0 9.226409919915717
338720.0 7.0 42.0 9.064329805947803
338721.0 7.0 42.0 8.717811256378384
338722.0 7.0 42.0 8.105813140406385
338788.0 7.0 42.0 8.785023704482253
338789.0 7.0 42.0 9.941957858362793
338790.0 7.0 42.0 10.682508271245645
338791.0 7.0 42.0 9.894455285929807
338792.0 7.0 42.0 8.748703516403264
339376.0 7.0 42.0 8.322399044656796
339443.0 7.0 42.0 8.358872400397956
462466.0 7.0 42.0 10.175121195403195
462467.0 7.0 42.0 11.055399518990802
462468.0 7.0 42.0 11.195129578376408
462469.0 7.0 42.0 10.753599113410406
462470.0 7.0 42.0 9.836999950659724
462471.0 7.0 42.0 8.224564871735218
336893.0 8.0 42.0 9.041462416275918
336894.0 8.0 42.0 8.719938287560339
336895.0 8.0 42.0 9.017940628942968
337834.0 8.0 42.0 8.068567443488547
337835.0 8.0 42.0 9.056675234712948
337836.0 8.0 42.0 9.519361842465457
337837.0 8.0 42.0 8.94950433342964
337838.0 8.0 42.0 8.61491004089659
337884.0 8.0 42.0 8.238593884759934
337902.0 8.0 42.0 8.298757798966479
338133.0 8.0 42.0 8.52409267580997
338134.0 8.0 42.0 8.856077501321357
338136.0 8.0 42.0 8.05880117443322
338716.0 8.0 42.0 8.000007306596112
338717.0 8.0 42.0 8.603851858124276
338718.0 8.0 42.0 9.291345553308027
338719.0 8.0 42.0 9.641628638209493
338720.0 8.0 42.0 9.735736220729754
338721.0 8.0 42.0 8.79991372220043
338722.0 8.0 42.0 8.250968513021052
338787.0 8.0 42.0 8.36613535653157
338788.0 8.0 42.0 9.440506342152618
338789.0 8.0 42.0 10.493965041879473
338790.0 8.0 42.0 10.608984911412799
338791.0 8.0 42.0 9.86660105865368
338792.0 8.0 42.0 8.45502405679172
339442.0 8.0 42.0 8.399011693750174
339443.0 8.0 42.0 8.508803502096466
462465.0 8.0 42.0 9.411185936744431
462466.0 8.0 42.0 10.919488804006559
462467.0 8.0 42.0 10.69991404797431
462468.0 8.0 42.0 10.446356827354148
462469.0 8.0 42.0 10.464659323579172
462470.0 8.0 42.0 9.301417665907426
336891.0 9.0 42.0 8.375515097703069
336892.0 9.0 42.0 8.631829301422428
336893.0 9.0 42.0 9.376121738000887
336894.0 9.0 42.0 9.077915222614601
336895.0 9.0 42.0 8.294195010932155
337833.0 9.0 42.0 8.520730805434846
337834.0 9.0 42.0 8.836193901607592
337835.0 9.0 42.0 9.432614162160846
337836.0 9.0 42.0 9.516410824593363
337837.0 9.0 42.0 8.757335993951205
337838.0 9.0 42.0 8.545388272876314
337883.0 9.0 42.0 8.12406146445218
337901.0 9.0 42.0 8.38041684824674
337902.0 9.0 42.0 8.185720883948136
338131.0 9.0 42.0 8.067978101642986
338132.0 9.0 42.0 8.363724910560645
338133.0 9.0 42.0 8.99464868750797
338134.0 9.0 42.0 8.484492051310273
338135.0 9.0 42.0 8.23804082378654
338715.0 9.0 42.0 8.259166679916628
338716.0 9.0 42.0 8.340498820528545
338717.0 9.0 42.0 8.939383632353644
338718.0 9.0 42.0 9.713250537790458
338719.0 9.0 42.0 10.275167301706386
338720.0 9.0 42.0 9.78719150406905
338721.0 9.0 42.0 8.92707069049287
338722.0 9.0 42.0 8.345442504767696
338786.0 9.0 42.0 8.786750433578355
338787.0 9.0 42.0 9.040600132442503
338788.0 9.0 42.0 10.026417180586941
338789.0 9.0 42.0 10.474965265315571
338790.0 9.0 42.0 10.578478235929936
338791.0 9.0 42.0 9.55816254910583
338792.0 9.0 42.0 8.468839839472244
339374.0 9.0 42.0 8.297743107848436
339441.0 9.0 42.0 8.588722347547668
339442.0 9.0 42.0 8.569008502584646
339443.0 9.0 42.0 8.504933000107215
462464.0 9.0 42.0 8.427253357499563
462465.0 9.0 42.0 10.194330552717739
462466.0 9.0 42.0 10.63302255854836
462467.0 9.0 42.0 10.063719123827338
462468.0 9.0 42.0 10.231312111445623
462469.0 9.0 42.0 9.960217596828377
462470.0 9.0 42.0 8.66880495901195
336358.0 10.0 42.0 8.008898232210655
336890.0 10.0 42.0 8.035962913978427
336891.0 10.0 42.0 9.219026158041142
336892.0 10.0 42.0 8.996912551691304
336893.0 10.0 42.0 9.707686737907569
336894.0 10.0 42.0 8.414739525108743
336895.0 10.0 42.0 8.389023348821969
337833.0 10.0 42.0 9.249478461218635
337834.0 10.0 42.0 9.230776495404854
337835.0 10.0 42.0 9.46224744640741
337836.0 10.0 42.0 9.331318377765895
337837.0 10.0 42.0 8.70939573411648
337838.0 10.0 42.0 8.767849901591473
337839.0 10.0 42.0 8.447537596921542
337884.0 10.0 42.0 8.14604209002928
337901.0 10.0 42.0 8.293383552819462
338131.0 10.0 42.0 8.649356924013347
338132.0 10.0 42.0 8.843418845961029
338133.0 10.0 42.0 8.661052360406769
338134.0 10.0 42.0 8.911227833821178
338136.0 10.0 42.0 8.254236782428416
338715.0 10.0 42.0 8.592401350280095
338716.0 10.0 42.0 8.697616826083973
338717.0 10.0 42.0 9.385010398007157
338718.0 10.0 42.0 10.338943339247528
338719.0 10.0 42.0 10.324917518312354
338720.0 10.0 42.0 9.883025867729701
338721.0 10.0 42.0 9.006254193570639
338722.0 10.0 42.0 8.477854151233013
338723.0 10.0 42.0 8.01258185427343
338785.0 10.0 42.0 8.86145850766078
338786.0 10.0 42.0 9.429610784007748
338787.0 10.0 42.0 9.64471529928256
338788.0 10.0 42.0 10.063231438514132
338789.0 10.0 42.0 10.484085642406301
338790.0 10.0 42.0 10.278338521997808
338791.0 10.0 42.0 9.539512663007804
339373.0 10.0 42.0 8.079719937536813
339440.0 10.0 42.0 8.62699985997094
339441.0 10.0 42.0 8.764948253550154
339442.0 10.0 42.0 8.587257920344868
339443.0 10.0 42.0 8.311368872152098
462463.0 10.0 42.0 8.102708615267552
462464.0 10.0 42.0 9.248365037489098
462465.0 10.0 42.0 9.991874341135931
462466.0 10.0 42.0 10.064359092265512
462467.0 10.0 42.0 9.91005157304378
462468.0 10.0 42.0 9.795491152770307
462469.0 10.0 42.0 9.35360168249744
462470.0 10.0 42.0 8.140150880059233
462470.0 1.0 43.0 9.008988969939923
462471.0 1.0 43.0 10.563474629885075
462470.0 2.0 43.0 13.839821735963119
462471.0 2.0 43.0 10.474220652414632
338790.0 3.0 43.0 8.104615416522996
462469.0 3.0 43.0 12.125216361476227
462470.0 3.0 43.0 13.753507557500308
462471.0 3.0 43.0 9.154984812765194
338719.0 4.0 43.0 8.366374309109654
338720.0 4.0 43.0 8.214628771039106
338789.0 4.0 43.0 8.114815720227156
338790.0 4.0 43.0 9.132634343741708
338791.0 4.0 43.0 8.118520295695273
462468.0 4.0 43.0 11.218959318890878
462469.0 4.0 43.0 12.625400531445164
462470.0 4.0 43.0 12.432943904085342
462471.0 4.0 43.0 8.42459914487568
337838.0 5.0 43.0 8.12073939260127
338718.0 5.0 43.0 8.271385372130672
338719.0 5.0 43.0 9.069196420269318
338720.0 5.0 43.0 8.317734956122145
338789.0 5.0 43.0 9.1487802055051
338790.0 5.0 43.0 9.565893949288961
338791.0 5.0 43.0 8.73167220238319
462467.0 5.0 43.0 11.180114119602255
462468.0 5.0 43.0 11.934891594695419
462469.0 5.0 43.0 11.759443480152617
462470.0 5.0 43.0 11.564132897517743
336895.0 6.0 43.0 8.14562788091007
336896.0 6.0 43.0 8.01870685934241
337836.0 6.0 43.0 8.310766179889319
337837.0 6.0 43.0 8.458845197129401
337838.0 6.0 43.0 8.764067085257322
338717.0 6.0 43.0 8.475792656575052
338718.0 6.0 43.0 8.998596995118467
338719.0 6.0 43.0 9.164807895929293
338720.0 6.0 43.0 8.06783187320679
338788.0 6.0 43.0 8.986655775558367
338789.0 6.0 43.0 9.627317268371161
338790.0 6.0 43.0 10.074572150895511
338791.0 6.0 43.0 8.953420303000284
338792.0 6.0 43.0 8.119356392291
462466.0 6.0 43.0 10.411649767191335
462467.0 6.0 43.0 11.9407748188611
462468.0 6.0 43.0 11.321273309198807
462469.0 6.0 43.0 11.139958651022583
462470.0 6.0 43.0 10.592984620255772
336893.0 7.0 43.0 8.430834857043836
336894.0 7.0 43.0 8.346902841885766
336895.0 7.0 43.0 8.3525006903689
337835.0 7.0 43.0 8.66236518675422
337836.0 7.0 43.0 8.816246887830854
337837.0 7.0 43.0 9.082040918454746
337838.0 7.0 43.0 8.228711653792686
338133.0 7.0 43.0 8.79173501235065
338716.0 7.0 43.0 8.155151128202608
338717.0 7.0 43.0 9.187544631039883
338718.0 7.0 43.0 9.151175386879839
338719.0 7.0 43.0 8.924555182535263
338720.0 7.0 43.0 8.935748678459525
338721.0 7.0 43.0 8.12438655235311
338787.0 7.0 43.0 8.16370526242378
338788.0 7.0 43.0 9.50105986443575
338789.0 7.0 43.0 10.155749256329907
338790.0 7.0 43.0 10.236887959398288
338791.0 7.0 43.0 9.128958161224286
339375.0 7.0 43.0 8.128667988932675
